subject,awareness,variance_mean,peak_to_peak_mean
12,Unseen,2.793711481956307e-11,2.4859534718437884e-05
12,Seen,6.571885539438962e-11,3.673428710367562e-05
12,Seen,3.146813494065813e-11,2.5527352139385625e-05
12,Seen,3.6838683748878333e-11,2.843558497358206e-05
12,Seen,2.962020973354317e-11,2.5430460684127245e-05
12,Unseen,9.36921130992452e-11,3.2597769136963056e-05
12,Unseen,3.355662608678074e-11,2.6003816442340294e-05
12,Unseen,4.67672789885611e-11,3.073249434267228e-05
12,Seen,1.6908153967495797e-10,4.385796561422216e-05
12,Unseen,3.37216619523332e-11,2.714285531522134e-05
12,Seen,6.546703991826001e-11,3.35837973134985e-05
12,Seen,8.253613987741849e-11,3.397198005505388e-05
12,Unseen,4.684674967296797e-11,3.205650610226199e-05
12,Seen,1.1370654144269083e-10,3.277562877894993e-05
12,Seen,4.4955695022734596e-11,3.1588106359786954e-05
12,Seen,4.367082040551878e-11,2.7387559465925136e-05
12,Seen,1.3830107491524297e-10,4.446456099869548e-05
12,Seen,1.680580874990606e-10,3.970055669085786e-05
12,Seen,9.331069392257817e-11,3.4846869408617335e-05
12,Seen,1.1393822111701481e-10,3.4854921738743405e-05
12,Seen,1.2802142467521426e-10,3.461646024575326e-05
12,Seen,1.1386636038339529e-10,3.754290549533961e-05
12,Unseen,5.0321680482850444e-11,3.160421581405119e-05
12,Unseen,5.5207837520974694e-11,3.044410019900135e-05
12,Unseen,5.8058517748236474e-11,3.487000026051319e-05
12,Seen,2.0501679732618587e-10,4.498547431949183e-05
12,Seen,1.6199683055945428e-10,3.971287463595596e-05
12,Unseen,1.8364435461356398e-10,3.6817844282557125e-05
12,Seen,1.310327862267228e-10,3.7198633316611636e-05
12,Seen,4.301058385981742e-11,2.9123983612553192e-05
12,Unseen,1.5325824970688103e-10,3.530763996183236e-05
12,Seen,5.6535202115631257e-11,3.1785639010316695e-05
12,Seen,1.897756817718737e-10,4.068112446900274e-05
12,Seen,8.34455027796476e-11,3.3267268346308274e-05
12,Unseen,2.724172699500455e-11,2.586643333775867e-05
12,Seen,1.47004087570859e-10,4.0766007795686e-05
12,Unseen,1.2800940864116972e-10,3.8388855026019244e-05
12,Unseen,1.2679590358812494e-10,3.470083140032671e-05
12,Seen,9.505434903205402e-11,3.568261843907151e-05
12,Seen,3.208757756004641e-11,2.733635788096492e-05
12,Seen,1.2282746793731914e-10,3.63742272682971e-05
12,Unseen,8.898937234698852e-11,3.5512590621277785e-05
12,Seen,1.1376654412983028e-10,3.451361182399169e-05
12,Seen,5.2117164006013624e-11,3.248768264082991e-05
12,Seen,1.2550965764693903e-10,3.666212983126107e-05
12,Unseen,4.504979785026504e-11,2.9524623684767863e-05
12,Unseen,1.1946642475750926e-10,5.947612342426829e-05
12,Unseen,1.1308449123058091e-10,3.192986289553476e-05
12,Unseen,2.4678277283393548e-11,2.4325771152638143e-05
12,Unseen,1.0325306376067527e-10,3.1759614177858215e-05
12,Unseen,2.276870100864392e-11,2.325126500561115e-05
12,Seen,1.3020358234651073e-10,3.546810911116504e-05
12,Seen,1.5234052733283257e-10,4.447894401195326e-05
12,Seen,1.291843176853366e-10,3.520534488066093e-05
12,Unseen,5.950256802589755e-11,3.52380216406226e-05
12,Unseen,4.9545258172667654e-11,3.416226911993133e-05
12,Seen,1.3876832983704233e-10,3.658798142147299e-05
12,Seen,3.707741380520463e-11,2.75527904794221e-05
12,Seen,3.337415658667458e-11,2.8313109405055394e-05
12,Seen,1.4319643208346864e-10,3.8154692335772826e-05
12,Unseen,4.4300609533195176e-11,2.967079267387776e-05
12,Seen,1.0517621853533728e-10,3.589917504579295e-05
12,Unseen,6.587748420505149e-11,3.464353842760797e-05
12,Seen,1.256220974438826e-10,3.5387919920959156e-05
12,Seen,9.793174830761209e-11,3.312052280687109e-05
12,Unseen,1.491467793401572e-10,3.954081362842806e-05
12,Seen,6.939950569656366e-11,3.688533819744145e-05
12,Seen,9.982420163916676e-11,3.4600721157394605e-05
12,Unseen,5.450768068927881e-11,3.2195449886627103e-05
12,Unseen,3.4843307138235175e-11,3.0399931138429417e-05
12,Seen,6.85670762800536e-11,3.7457658004238394e-05
12,Unseen,4.120918846408607e-11,2.9109753999086944e-05
12,Unseen,9.468975590126545e-11,3.6131213094060264e-05
12,Seen,1.1034419981617018e-10,3.3150374421773255e-05
12,Seen,9.513458760616766e-11,3.436126457490402e-05
12,Seen,1.746102661802476e-10,4.1664885908697014e-05
12,Seen,1.5137512445393656e-10,3.712969755872033e-05
12,Seen,6.09880437663339e-11,3.308742892644832e-05
12,Seen,2.3805933596126606e-10,4.9647814940399005e-05
12,Seen,1.414679339807837e-10,3.6473934270562994e-05
12,Unseen,1.2496701136994195e-10,3.8185332579630686e-05
12,Seen,3.1103058860645945e-11,2.6992902038225946e-05
12,Seen,8.283555189344103e-11,3.488700296106726e-05
12,Seen,8.830747496507266e-11,4.0120921390590366e-05
12,Seen,6.60509591102678e-11,3.78592965922432e-05
12,Seen,1.0750925792072659e-10,3.717033960163926e-05
12,Seen,2.525115406999985e-11,2.405815312689663e-05
12,Unseen,2.8410590475555824e-11,2.642653895054957e-05
12,Seen,1.1577673127477125e-10,3.1734857401629755e-05
12,Seen,6.28597806500042e-11,2.631041586625226e-05
12,Unseen,5.8077402155654486e-11,3.2450907982543206e-05
12,Seen,1.01183453310071e-10,3.271847513556501e-05
12,Unseen,2.4366350232112798e-11,2.319137681060089e-05
12,Unseen,2.921749155728572e-11,2.4387018082985493e-05
12,Seen,1.037242337668257e-10,3.1395110442259396e-05
12,Seen,2.2416157293155407e-11,2.3173171082331376e-05
12,Unseen,3.209103242438811e-11,2.64276033926907e-05
12,Seen,1.3156984716742013e-10,3.577241571338074e-05
12,Unseen,2.8015012780896962e-11,2.455519289226672e-05
12,Seen,8.053196812835518e-11,2.7798607918204048e-05
12,Seen,6.153766929962704e-11,2.768005080669028e-05
12,Seen,2.834818666617266e-11,2.515297757157769e-05
12,Seen,7.177447210026816e-11,3.296617278527879e-05
12,Unseen,1.0267020965731585e-10,3.188830238422118e-05
12,Unseen,5.065122678890875e-11,2.69872564056691e-05
12,Seen,4.204406475084743e-11,2.820574658681422e-05
12,Seen,7.284229090260839e-11,3.039211098374844e-05
12,Seen,6.832880236710383e-11,3.106152634050033e-05
12,Unseen,3.499429363348776e-11,2.634259577982943e-05
12,Unseen,3.670071081953139e-11,2.7862149689778092e-05
12,Seen,5.1283059755744194e-11,2.7953717761703156e-05
12,Unseen,8.914739796630823e-11,3.1060433618039245e-05
12,Seen,1.0772001946586366e-10,2.789650817098668e-05
12,Unseen,1.0510937179371271e-10,3.4779313536874855e-05
12,Unseen,3.568661818286346e-11,2.7757541559418724e-05
12,Unseen,2.6335838016673025e-11,2.1715876807521002e-05
12,Seen,9.315756407476831e-11,3.25206468151747e-05
12,Seen,1.0365781817159603e-10,3.4226782472224907e-05
12,Unseen,1.3371753790813406e-10,3.489212777073272e-05
12,Unseen,1.3462073260752513e-10,3.6681480228941116e-05
12,Seen,7.043808425273783e-11,3.053645419093936e-05
12,Seen,7.155756393151582e-11,3.6392070472412756e-05
12,Unseen,5.805059888650093e-11,2.9816910517905322e-05
12,Unseen,7.232073093348277e-11,3.199596716004306e-05
12,Unseen,1.2895908388551456e-10,3.822527617660391e-05
12,Unseen,4.2200942502542454e-11,3.235829475724875e-05
12,Seen,2.080964113798107e-10,4.594987998086676e-05
12,Seen,1.4980755617748154e-10,3.622444239825634e-05
12,Seen,1.7215727773670616e-10,3.939962211208099e-05
12,Seen,9.33509033615485e-11,3.2861588479889895e-05
12,Unseen,6.326143774251054e-11,3.914895020261663e-05
12,Unseen,1.50307915942804e-10,3.9662030600099624e-05
12,Seen,3.545502889473584e-11,2.9654406890980464e-05
12,Seen,3.905558305146124e-11,2.9067688865892346e-05
12,Seen,1.0547937052649987e-10,3.7262951239673764e-05
12,Seen,6.027836335576565e-11,3.40167430710176e-05
12,Unseen,4.05831717400545e-11,3.232925353667585e-05
12,Seen,7.541662551174687e-11,2.9882497491103962e-05
12,Seen,1.775325001837672e-10,3.828635900461551e-05
12,Seen,1.0858073183390098e-10,3.3796210040779426e-05
12,Seen,1.1846427474242068e-10,3.454155733954466e-05
12,Unseen,4.6276610831830403e-11,2.849971324021128e-05
12,Unseen,7.027238323486619e-11,3.313118873239554e-05
12,Seen,7.917045935417494e-11,3.0129721358050782e-05
12,Unseen,3.860568465353106e-11,2.782565383054844e-05
12,Unseen,3.84127265815323e-11,2.5947834837855805e-05
12,Seen,7.975908817949449e-11,3.1639472310492156e-05
12,Unseen,4.3289109437552096e-11,2.6983433188908442e-05
12,Seen,2.7878416157290027e-11,2.44672519335003e-05
12,Unseen,3.1146083411881485e-11,2.618009928124885e-05
12,Unseen,3.1561814645910766e-11,2.7468629619063116e-05
12,Seen,1.0140597170199661e-10,4.4464980834680084e-05
12,Unseen,4.02839420893304e-11,3.104431376707914e-05
12,Seen,9.096897227127498e-11,3.6086257003252955e-05
12,Unseen,3.760459473261147e-11,2.939240304985007e-05
12,Seen,2.93313469795133e-11,2.6416398385682095e-05
12,Unseen,5.501330358145208e-11,3.268204764025135e-05
12,Seen,4.5589754435467755e-11,3.1255063088201904e-05
12,Seen,9.725929216037738e-11,3.465147576161083e-05
12,Unseen,3.4638615503065494e-11,2.8064684298925647e-05
12,Seen,8.848713783959136e-11,3.423615405316448e-05
12,Unseen,2.66024037329685e-10,6.926825946458125e-05
12,Unseen,3.588548508276746e-11,2.808618640222631e-05
12,Seen,7.64618124528822e-11,3.278917114324276e-05
12,Unseen,9.76397248811131e-11,3.949909858203098e-05
12,Seen,4.2696113527900305e-11,2.9557897314992406e-05
12,Seen,5.942993907821505e-11,3.2521899346633965e-05
12,Seen,7.054502947185916e-11,3.0088986772720132e-05
12,Unseen,1.2518173442366486e-10,3.404763618415039e-05
12,Seen,1.5791690221143692e-10,3.6017501383606986e-05
12,Seen,1.5474835975363686e-10,3.238174197096603e-05
12,Unseen,3.0323378763648434e-11,2.5233060595151923e-05
12,Unseen,4.9023748484907506e-11,3.066482369255346e-05
12,Unseen,2.8933708494423386e-11,2.5182428391168107e-05
12,Seen,5.7510637895865144e-11,2.743057432206653e-05
12,Seen,4.664724706476395e-11,2.5972477827745363e-05
12,Unseen,4.2984311042819015e-11,2.966657392605036e-05
12,Unseen,2.554096049247815e-11,2.311763532670119e-05
12,Unseen,4.658506603735083e-11,3.178516251116448e-05
12,Unseen,2.7903838706630054e-11,2.465758578045302e-05
12,Seen,4.6757418772281325e-11,3.093218282857027e-05
12,Seen,4.728385421503059e-11,2.6340241260207543e-05
12,Unseen,3.941981643187363e-11,3.1503769235321735e-05
12,Unseen,5.504479063690729e-11,3.402318106717513e-05
12,Unseen,2.334579593922132e-11,2.3992868657257432e-05
12,Unseen,6.569825067122443e-11,3.26329168491544e-05
12,Unseen,3.44353648143676e-11,2.709010444315045e-05
12,Unseen,3.2848735875814246e-11,2.6784697044291495e-05
12,Unseen,4.1994430358766675e-11,2.8751066741012276e-05
12,Unseen,2.8150029791150433e-11,2.5760074292389912e-05
12,Seen,6.873251594376614e-11,3.451763984849822e-05
12,Unseen,5.297437071733916e-11,3.313878561060141e-05
12,Seen,4.4994174278361266e-11,3.1526635236851926e-05
12,Seen,7.150247335439152e-11,3.1030973660960084e-05
12,Seen,1.0711513109418752e-10,3.643495424924743e-05
12,Seen,1.8066655784125587e-10,4.2811231124780434e-05
12,Seen,7.503827090318905e-11,3.2214677369074785e-05
12,Seen,1.4739219194114658e-10,3.938955566226077e-05
12,Unseen,3.2094792837548685e-11,2.765663253960549e-05
12,Seen,1.7070286086131312e-10,3.771356747361888e-05
12,Unseen,4.763297913568087e-11,3.217659333880541e-05
12,Unseen,1.3808219097418913e-10,3.80320553853135e-05
12,Seen,1.717462115468264e-10,4.017445481207471e-05
12,Unseen,4.8267202046296736e-11,2.9922521992492747e-05
12,Seen,1.2833711934174617e-10,3.482630560228395e-05
12,Unseen,5.601776004574567e-11,3.0512768802994498e-05
12,Unseen,5.573783577399723e-11,3.155699959330058e-05
12,Seen,5.4854504856609093e-11,3.306264996282746e-05
12,Unseen,1.0716786859281217e-10,3.4271359899825576e-05
12,Seen,1.625587801925824e-10,3.890121714003052e-05
12,Seen,3.294241724305069e-11,2.5110422449412788e-05
12,Seen,1.3200631861072924e-10,4.256191231537898e-05
12,Unseen,3.60212786725899e-11,2.989189787765988e-05
12,Unseen,4.658583084226476e-11,2.6847420603779685e-05
12,Seen,1.9856491263016915e-10,3.463073306030221e-05
12,Unseen,3.087344376794752e-11,2.6090515355161106e-05
12,Seen,3.878066938128325e-11,2.6315929554961414e-05
12,Unseen,1.6251817108704164e-10,3.5954311989470034e-05
12,Unseen,6.88557005172454e-11,2.987912789009886e-05
12,Seen,9.664589859236742e-11,3.279098519225946e-05
12,Unseen,3.752975650065014e-11,2.6699899876957255e-05
12,Unseen,2.6300713709857813e-11,2.4037958203247485e-05
12,Unseen,4.448135241849998e-11,3.0495516995745116e-05
12,Seen,5.187151476163894e-11,3.314280934893309e-05
12,Seen,1.3034269292851659e-10,3.4917324301768726e-05
12,Unseen,3.53415845196508e-11,2.8785260479179312e-05
12,Unseen,4.8479068335246294e-11,3.1725357762621e-05
12,Seen,2.917710388710108e-11,2.2571350547506222e-05
12,Unseen,2.4763752891985297e-11,2.416892326093612e-05
12,Seen,8.650784269333969e-11,3.424283337765573e-05
12,Seen,3.208801807826108e-11,2.713762027989731e-05
12,Seen,3.617189786921635e-11,2.8920449224468897e-05
12,Seen,5.3694119191622306e-11,3.337848170818177e-05
12,Unseen,2.915691552168274e-11,2.6945245741777676e-05
12,Seen,1.7111748887611796e-10,4.042953952657786e-05
12,Unseen,7.602515051679988e-11,3.148935557419467e-05
12,Seen,8.009970700696792e-11,3.269084293409381e-05
12,Unseen,4.505039846671362e-11,3.368902222510948e-05
12,Unseen,5.210641142335135e-11,3.3337337667088134e-05
12,Unseen,4.1786830764590483e-11,3.0827440118077374e-05
12,Seen,3.799678477270667e-11,3.0117842825381982e-05
12,Seen,8.977129951618078e-11,3.1496377411796705e-05
12,Unseen,1.9446571755464226e-10,3.762029131373855e-05
12,Seen,1.4352485720071333e-10,3.8275594901047005e-05
12,Seen,4.177943562900729e-11,3.095809369820703e-05
12,Seen,8.818655652800733e-11,3.511188956526122e-05
12,Unseen,4.5031994953361224e-11,3.110846010705514e-05
12,Seen,5.382567139169003e-11,3.071392476657726e-05
12,Unseen,5.672466643939801e-11,3.445033335133701e-05
12,Unseen,6.453413421994474e-11,2.792617377779009e-05
12,Unseen,7.487045184682489e-11,3.182155063799072e-05
12,Unseen,4.960176311089232e-11,3.3101199481427836e-05
12,Unseen,3.292705663425769e-11,2.797486417793994e-05
12,Unseen,5.401280250651072e-11,3.3044285966978264e-05
12,Unseen,5.104036022659998e-11,3.55295471415926e-05
12,Seen,4.728579961082497e-11,3.1696244097527465e-05
12,Seen,6.085990231764514e-11,3.208506274225945e-05
12,Unseen,4.408211716700351e-11,3.3488354838186634e-05
13,Unseen,6.498116979478178e-11,3.850762336129017e-05
13,Unseen,1.1669493588159196e-10,5.77254148206184e-05
13,Unseen,9.176977270457632e-11,4.421760444465932e-05
13,Seen,2.473648598106093e-10,6.391298305224484e-05
13,Unseen,2.1461733374228457e-10,5.8621559394097165e-05
13,Unseen,2.6182180009489177e-10,6.209626933697764e-05
13,Unseen,1.0813838028530605e-10,4.6645740962005766e-05
13,Unseen,8.185292757889538e-11,4.477160234091621e-05
13,Unseen,7.503539099320234e-11,4.403987487203491e-05
13,Unseen,7.324229051782332e-11,4.167272563480877e-05
13,Unseen,8.023661116520692e-11,4.50445685471672e-05
13,Unseen,7.864606610571421e-11,3.752553343954051e-05
13,Seen,1.0177476004804203e-10,4.337001521429368e-05
13,Unseen,7.194742328516898e-11,4.13827934505804e-05
13,Unseen,6.196598055466719e-11,3.701839180198725e-05
13,Unseen,1.0420716327738652e-10,4.697740481158658e-05
13,Unseen,7.618550664227833e-11,3.933901414267771e-05
13,Unseen,8.859518586831647e-11,4.9961905417189084e-05
13,Unseen,8.054845750833091e-11,4.4632376408203674e-05
13,Seen,8.315267263385423e-11,4.18792105672181e-05
13,Unseen,8.498378202301253e-11,4.500131769928064e-05
13,Unseen,7.397266182027644e-11,3.994823382366111e-05
13,Seen,1.31539576903221e-10,5.239371269662626e-05
13,Seen,1.1093431568803198e-10,5.099128370337548e-05
13,Seen,1.3155665124822415e-10,6.243066810992929e-05
13,Unseen,8.298434849596586e-11,4.661505607001563e-05
13,Unseen,1.5681262096749046e-10,5.837164668015926e-05
13,Seen,1.6033799734758247e-10,6.455592886826963e-05
13,Unseen,1.264420811413935e-10,5.565929579028295e-05
13,Unseen,9.90318826292481e-11,4.8626217317923556e-05
13,Unseen,1.0130941454192196e-10,5.078768906745932e-05
13,Unseen,1.4226891872629311e-10,5.9203785181312847e-05
13,Unseen,6.067301387836753e-10,6.966301349309237e-05
13,Seen,1.283847545458948e-10,5.316156718735724e-05
13,Unseen,8.321740869578721e-11,4.495673232391989e-05
13,Unseen,1.6925875412784145e-10,6.0934247851785824e-05
13,Seen,1.0188536404182391e-10,5.112553088871823e-05
13,Seen,1.1390724440044011e-10,5.220560890476558e-05
13,Seen,7.977027692518934e-11,4.198189327503069e-05
13,Unseen,1.338011422511293e-10,5.6474046067933744e-05
13,Unseen,1.5193476405341273e-10,5.954471958588963e-05
13,Seen,7.533947537741515e-11,4.035532650041169e-05
13,Seen,7.956028354725046e-11,4.372109116127086e-05
13,Unseen,8.247631337665737e-11,4.587172707469241e-05
13,Seen,1.4816736080685613e-10,5.156835514757651e-05
13,Unseen,1.012459491513764e-10,4.757765886911834e-05
13,Unseen,1.0934306657015043e-10,5.310556470854221e-05
13,Seen,1.3219708204910292e-10,5.354170820749906e-05
13,Seen,9.007014300386374e-11,4.3706445101221666e-05
13,Seen,7.39627230436573e-11,3.957499243338713e-05
13,Seen,6.691974270263515e-11,4.2137263096809685e-05
13,Unseen,8.186269432830715e-11,4.060878924727176e-05
13,Unseen,1.0073540661997964e-10,4.4835167526006935e-05
13,Unseen,8.540526939085931e-11,4.5022034491399994e-05
13,Unseen,1.737503689018912e-10,5.812717332840382e-05
13,Seen,8.401868252718184e-11,4.21420369357973e-05
13,Seen,8.070000053125147e-11,4.35828727833497e-05
13,Unseen,9.644098796585059e-11,4.6573837421974575e-05
13,Unseen,8.496215872905078e-11,4.6597740479413125e-05
13,Seen,1.205991560402095e-10,5.4755028610314476e-05
13,Seen,2.7457661691648743e-10,6.234622662025784e-05
13,Unseen,6.31900614072404e-11,3.935012665553344e-05
13,Seen,1.1917395464607783e-10,5.8281025254074175e-05
13,Seen,1.0612325728492602e-10,4.9133557178171153e-05
13,Unseen,5.83859507329507e-11,3.697899138169686e-05
13,Unseen,1.2947037116979217e-10,5.658299900834103e-05
13,Unseen,7.288524615365865e-11,3.9932146769387906e-05
13,Unseen,7.89808785650623e-11,4.0095739311069065e-05
13,Unseen,8.937870999823929e-11,4.4400443051762834e-05
13,Unseen,7.721125025098395e-11,3.974952685748035e-05
13,Unseen,7.926886035987551e-11,4.574813024597426e-05
13,Unseen,9.42066479607524e-11,4.946010095694563e-05
13,Unseen,7.331343107913143e-11,4.576740002288266e-05
13,Seen,1.3789158180613042e-10,5.351787565419883e-05
13,Unseen,1.3249636924736172e-10,5.393282182381934e-05
13,Unseen,1.1222123475881971e-10,4.9617293749632016e-05
13,Unseen,8.853736621030158e-11,4.213748905214408e-05
13,Unseen,2.166835516335065e-10,5.8355160675692355e-05
13,Unseen,6.448205220155825e-11,3.906345235098502e-05
13,Seen,1.1787698841309036e-10,5.3468004393804626e-05
13,Unseen,7.24336449278765e-11,3.90942762375523e-05
13,Unseen,1.0243480002611954e-10,4.812608698715441e-05
13,Unseen,1.199245946585569e-10,4.974377682145706e-05
13,Seen,8.717975397333092e-11,4.407639527649185e-05
13,Seen,1.0911596617548809e-10,5.074686386863889e-05
13,Unseen,5.616340952637845e-11,3.481324016662705e-05
13,Unseen,1.0325931792865824e-10,4.715928635538237e-05
13,Unseen,1.0064806350836385e-10,5.166461226328122e-05
13,Seen,9.349042243719984e-11,4.0476340373005514e-05
13,Unseen,7.132803525244479e-11,4.4234545312986664e-05
13,Unseen,7.338695379903739e-11,4.285219943270486e-05
13,Unseen,7.287906346167856e-11,4.112212420837237e-05
13,Unseen,5.909150636940138e-11,3.3673225106498716e-05
13,Unseen,1.0190670877293191e-10,4.394726582690699e-05
13,Unseen,5.884061271645815e-11,3.586032791308854e-05
13,Unseen,5.306106471339656e-11,3.307990949364361e-05
13,Unseen,1.0053408715208094e-10,5.0658689261054755e-05
13,Unseen,8.516752465009976e-11,4.295990187300181e-05
13,Unseen,7.016780541304736e-11,4.113592043684273e-05
13,Unseen,1.2579001167304846e-10,4.746428218368368e-05
13,Unseen,9.669879186616098e-11,4.99917899892232e-05
13,Unseen,1.1303650747563134e-10,4.6870171882207194e-05
13,Unseen,5.824702769795291e-11,3.873775952260707e-05
13,Unseen,1.223727543024512e-10,5.792363623567444e-05
13,Unseen,1.394810445227967e-10,5.305130836464705e-05
13,Unseen,7.831106194833499e-11,4.417024344732226e-05
13,Unseen,7.843229884552008e-11,4.332170471175666e-05
13,Unseen,2.622173585160032e-10,5.979560500939255e-05
