subject,trial_index,event_name,awareness,perm_entropy_mean,lz_complexity_mean
13,562,Present/Seen/Right,Seen,0.9307685123443087,0.7530187812463834
13,563,Present/Unseen/Left,Unseen,0.9251495533752674,0.7512655361212464
13,566,Present/Seen/Right,Seen,0.9129258059415368,0.7591551391843633
13,567,Present/Unseen/Left,Unseen,0.9219999723093962,0.7600317617469318
13,569,Present/Seen/Right,Seen,0.9560956857311604,0.7819473258111456
13,570,Present/Unseen/Left,Unseen,0.8988562706136576,0.7600317617469318
13,571,Present/Unseen/Right,Unseen,0.8793290818945309,0.7232136141190527
13,575,Present/Unseen/Left,Unseen,0.8916496720161762,0.6302916224867867
13,576,Present/Unseen/Right,Unseen,0.936566711188075,0.7898369288742624
13,577,Present/Seen/Left,Seen,0.9445956616265607,0.7468824233084038
13,578,Present/Seen/Right,Seen,0.9479946889008812,0.798603154499948
13,580,Present/Seen/Left,Seen,0.9201032307575551,0.7056811628676819
13,581,Present/Unseen/Right,Unseen,0.9290031850529651,0.7512655361212464
13,582,Present/Seen/Left,Seen,0.9346465569676542,0.7424993104955607
13,583,Present/Unseen/Right,Unseen,0.9069341443077428,0.7004214274922704
13,585,Present/Unseen/Left,Unseen,0.9355930844712808,0.7109408982430929
13,587,Present/Unseen/Right,Unseen,0.9468318723451409,0.7915901739993996
13,588,Present/Unseen/Left,Unseen,0.9293338914062821,0.7477590458709723
13,589,Present/Seen/Right,Seen,0.9460045037573405,0.7319798397447382
13,591,Present/Seen/Left,Seen,0.9353349872854153,0.6916552018665849
13,593,Present/Unseen/Right,Unseen,0.9461646485662176,0.8082460026882019
13,594,Present/Unseen/Left,Unseen,0.9284183427081572,0.736362952557581
13,596,Present/Unseen/Right,Unseen,0.9805951593955768,0.9143173327589964
14,0,Present/Unseen/Left,Unseen,0.970668254654887,0.8739926948808431
14,1,Present/Unseen/Right,Unseen,0.9785792844299649,0.8187654734390246
14,2,Present/Unseen/Left,Unseen,0.9745658782799654,0.8327914344401214
14,3,Present/Unseen/Right,Unseen,0.9826464828588171,0.8485706405663554
14,6,Present/Unseen/Right,Unseen,0.9823680777308917,0.8099992478133392
14,8,Present/Unseen/Left,Unseen,0.977833332592535,0.77318110018546
14,9,Present/Unseen/Left,Unseen,0.9771610957500465,0.82753169906471
14,10,Present/Unseen/Right,Unseen,0.9812769312275359,0.8170122283138875
14,12,Present/Unseen/Right,Unseen,0.978286025639923,0.8687329595054321
14,15,Present/Unseen/Left,Unseen,0.9813218210460235,0.866979714380295
14,16,Present/Unseen/Left,Unseen,0.9833824590154563,0.8573368661920407
14,17,Present/Unseen/Right,Unseen,0.9755440633882372,0.860843356442315
14,19,Present/Unseen/Right,Unseen,0.9812882302534741,0.9020446168830369
14,21,Present/Unseen/Left,Unseen,0.9773879539749283,0.8845121656316658
14,22,Present/Unseen/Left,Unseen,0.9802773530401806,0.9011679943204682
14,23,Present/Unseen/Right,Unseen,0.9757018815274353,0.7758109678731657
14,24,Present/Unseen/Right,Unseen,0.9825295789307792,0.8941550138199197
14,26,Present/Unseen/Left,Unseen,0.9783504622150015,0.8441875277535126
14,28,Present/Seen/Left,Seen,0.9819412225068193,0.8538303759417666
14,29,Present/Unseen/Right,Unseen,0.9773070980615193,0.8494472631289236
14,31,Present/Seen/Left,Seen,0.9759814356747233,0.7521421586838148
14,32,Present/Unseen/Right,Unseen,0.9763367575481146,0.8327914344401215
14,33,Present/Unseen/Left,Unseen,0.9806403039887702,0.8056161350004962
14,35,Present/Unseen/Right,Unseen,0.9778173017161031,0.7994797770625165
14,36,Present/Unseen/Left,Unseen,0.9831779764299775,0.8231485862518676
14,38,Present/Unseen/Right,Unseen,0.9828363927561775,0.7644148745597745
14,40,Present/Unseen/Right,Unseen,0.9805793743066512,0.8485706405663553
14,41,Present/Unseen/Left,Unseen,0.9854536369411626,0.8406810375032383
14,44,Present/Unseen/Right,Unseen,0.9784541020797421,0.8249018313770048
14,45,Present/Unseen/Right,Unseen,0.9722492169171246,0.8249018313770045
14,46,Present/Unseen/Left,Unseen,0.9807199271305606,0.8170122283138875
14,47,Present/Unseen/Left,Unseen,0.9772434189709327,0.7898369288742625
14,50,Present/Unseen/Right,Unseen,0.9786872005561034,0.7845771934988514
14,51,Present/Unseen/Right,Unseen,0.9770056474103471,0.8196420960015931
14,52,Present/Unseen/Left,Unseen,0.9767817156091073,0.8143823606261821
14,53,Present/Unseen/Left,Unseen,0.9772686055793784,0.7837005709362828
14,54,Present/Unseen/Left,Unseen,0.9793899969442552,0.851200508254061
14,55,Present/Seen/Right,Seen,0.9842346188263235,0.866979714380295
14,56,Present/Unseen/Right,Unseen,0.9806221453755177,0.8485706405663554
14,57,Present/Unseen/Left,Unseen,0.9763286037318477,0.7854538160614198
14,60,Present/Unseen/Left,Unseen,0.983638141966615,0.859090111317178
14,61,Present/Seen/Right,Seen,0.9771802949129805,0.767921364810049
14,62,Present/Unseen/Left,Unseen,0.9811878724089593,0.8389277923781012
14,64,Present/Unseen/Right,Unseen,0.9839685400405184,0.8354213021278272
14,66,Present/Unseen/Right,Unseen,0.9823115742728196,0.8354213021278271
14,67,Present/Unseen/Left,Unseen,0.9856656024744931,0.8196420960015933
14,68,Present/Unseen/Left,Unseen,0.9821649508972831,0.8336680570026901
14,69,Present/Unseen/Right,Unseen,0.979952764247106,0.8319148118775531
14,72,Present/Unseen/Right,Unseen,0.9821843212699725,0.8941550138199198
14,74,Present/Unseen/Left,Unseen,0.9780000864927954,0.9178238230092708
14,75,Present/Unseen/Left,Unseen,0.9749420473308333,0.9064277296958797
14,77,Present/Unseen/Right,Unseen,0.9792382575231796,0.8739926948808432
14,78,Present/Unseen/Right,Unseen,0.9880580233932972,0.9327264065729363
14,79,Present/Unseen/Left,Unseen,0.9867153596584243,0.8038628898753593
14,80,Present/Unseen/Left,Unseen,0.9838590571453278,0.8687329595054318
14,82,Present/Unseen/Right,Unseen,0.9825397516685781,0.8950316363824884
14,84,Present/Unseen/Left,Unseen,0.9902968886312917,0.8669797143802949
14,85,Present/Unseen/Right,Unseen,0.9884374706436296,0.9712977993259523
14,86,Present/Unseen/Left,Unseen,0.9843701130039765,0.9932133633901657
14,88,Present/Unseen/Right,Unseen,0.9900518450840484,0.9099342199461538
14,90,Present/Unseen/Right,Unseen,0.9871358944063047,0.9002913717578997
14,91,Present/Unseen/Left,Unseen,0.9835005384900564,0.8275316990647101
14,92,Present/Seen/Left,Seen,0.9854444423580273,0.852953753379198
14,94,Present/Unseen/Right,Unseen,0.9855163052861724,0.8853887881942344
14,96,Present/Unseen/Left,Unseen,0.9892137784627042,0.8625966015674522
14,97,Present/Unseen/Right,Unseen,0.9835677135951212,0.8643498466925892
14,98,Present/Unseen/Left,Unseen,0.983717986789722,0.8748693174434119
14,99,Present/Unseen/Right,Unseen,0.9791689927257463,0.9081809748210168
14,102,Present/Unseen/Right,Unseen,0.9811397322000965,0.9485056126991699
14,104,Present/Unseen/Right,Unseen,0.982001380365118,0.8836355430690974
14,105,Present/Unseen/Left,Unseen,0.9820868212244097,0.8687329595054322
14,106,Present/Unseen/Left,Unseen,0.9865717026868618,0.9397393870734845
14,108,Present/Unseen/Left,Unseen,0.9821847267103663,0.8827589205065287
14,110,Present/Seen/Right,Seen,0.9815349143791435,0.9257134260723878
14,112,Present/Unseen/Right,Unseen,0.9877858838982279,0.9888302505773231
14,113,Present/Unseen/Left,Unseen,0.9800586457115948,0.8275316990647101
14,115,Present/Unseen/Left,Unseen,0.9782312943698275,0.8091226252507705
14,117,Present/Unseen/Right,Unseen,0.9808983331126797,0.806492757563065
14,118,Present/Unseen/Left,Unseen,0.9847548881204945,0.868732959505432
14,119,Present/Unseen/Right,Unseen,0.9851637450170512,0.9204536906969762
14,122,Present/Seen/Right,Seen,0.9837531758582593,0.8143823606261819
14,123,Present/Unseen/Right,Unseen,0.9812389583454817,0.8924017686947827
14,124,Present/Unseen/Left,Unseen,0.9798437482373338,0.8187654734390247
14,125,Present/Seen/Left,Seen,0.9833367229597565,0.8888952784445084
14,127,Present/Seen/Left,Seen,0.9848564120653542,0.8398044149406698
14,128,Present/Seen/Right,Seen,0.9813652342298396,0.8599667338797466
14,129,Present/Seen/Right,Seen,0.9834434867513397,0.9467523675740327
14,130,Present/Unseen/Left,Unseen,0.9858954729054663,0.8021096447502223
14,132,Present/Seen/Left,Seen,0.9854903147741515,0.8836355430690973
14,134,Present/Seen/Right,Seen,0.9820216113630702,0.8222719636892988
14,136,Present/Seen/Left,Seen,0.9877887781775135,0.7977265319373794
14,137,Present/Seen/Right,Seen,0.9782881786438837,0.8301615667524158
14,139,Present/Seen/Right,Seen,0.9760597673512742,0.8441875277535125
14,140,Present/Seen/Left,Seen,0.9862966766513187,0.9791874023890689
14,141,Present/Unseen/Left,Unseen,0.9833968101901368,0.8617199790048837
14,143,Present/Seen/Right,Seen,0.9859489267846144,0.6890253341788793
14,145,Present/Seen/Right,Seen,0.9711158060482523,0.7889603063116939
14,146,Present/Seen/Left,Seen,0.9802214847017034,0.7819473258111455
14,147,Present/Seen/Left,Seen,0.9832266323196649,0.8494472631289238
14,149,Present/Seen/Right,Seen,0.9866606343782358,0.8801290528188229
14,151,Present/Unseen/Left,Unseen,0.9818442995637222,0.8862654107568029
14,153,Present/Unseen/Left,Unseen,0.9763284585300217,0.8126291155010448
14,154,Present/Unseen/Right,Unseen,0.9794559393862717,0.959901706012561
14,155,Present/Seen/Right,Seen,0.9761261860704564,0.8915251461322143
14,156,Present/Seen/Left,Seen,0.9766214712037451,0.8310381893149845
14,157,Present/Seen/Right,Seen,0.9797458423864774,0.915193955321565
14,158,Present/Seen/Left,Seen,0.9846711605999576,0.9870770054521861
14,159,Present/Seen/Right,Seen,0.9851169645398437,0.8099992478133392
14,162,Present/Seen/Left,Seen,0.9819621653026338,0.809999247813339
14,163,Present/Unseen/Right,Unseen,0.9836039144504712,0.8441875277535125
14,164,Present/Seen/Left,Seen,0.9774729650602605,0.8292849441898472
14,165,Present/Unseen/Right,Unseen,0.9736419169629423,0.8222719636892989
14,168,Present/Unseen/Right,Unseen,0.9814902022044235,0.760031761746932
14,169,Present/Seen/Left,Seen,0.9834101052779601,0.8161356057513189
14,170,Present/Unseen/Left,Unseen,0.9769249226433758,0.8617199790048836
14,172,Present/Unseen/Right,Unseen,0.9798669305118618,0.8503238856914922
14,174,Present/Unseen/Left,Unseen,0.9897404576379564,0.9046744845707424
14,177,Present/Unseen/Right,Unseen,0.9849838261653259,0.9292199163226619
14,178,Present/Unseen/Left,Unseen,0.9658481683858127,0.7933434191245369
14,179,Present/Unseen/Right,Unseen,0.9810478226788867,0.8950316363824884
14,180,Present/Unseen/Right,Unseen,0.9807585150888916,0.9318497840103674
14,182,Present/Seen/Left,Seen,0.9870445532569605,0.8555836210669036
14,183,Present/Seen/Left,Seen,0.9818316454551685,0.8319148118775528
14,185,Present/Seen/Right,Seen,0.983311778897657,0.7530187812463833
14,186,Present/Seen/Left,Seen,0.9789832997057182,0.7950966642496737
14,188,Present/Seen/Right,Seen,0.9808763318999483,0.77318110018546
14,189,Present/Seen/Left,Seen,0.9802338783157959,0.854706998504335
14,191,Present/Seen/Right,Seen,0.9747151677098933,0.7626616294346374
14,193,Present/Seen/Left,Seen,0.9775868649536319,0.7486356684335407
14,194,Present/Seen/Right,Seen,0.9763369871125406,0.798603154499948
14,196,Present/Seen/Right,Seen,0.9769199729724379,0.7775642129983027
14,197,Present/Seen/Left,Seen,0.967647968983719,0.7986031544999479
14,198,Present/Seen/Left,Seen,0.9736724109163463,0.8643498466925893
14,201,Present/Unseen/Right,Unseen,0.9784689630395498,0.8722394497557062
14,202,Present/Seen/Left,Seen,0.9818458400462141,0.7582785166217948
14,203,Present/Unseen/Right,Unseen,0.9707668766116399,0.7109408982430933
14,205,Present/Unseen/Left,Unseen,0.9703516665429556,0.7258434818067585
14,206,Present/Seen/Left,Seen,0.9827776723887492,0.9002913717578995
14,207,Present/Unseen/Right,Unseen,0.9741834809124964,0.8757459400059804
14,209,Present/Unseen/Right,Unseen,0.9700973279539246,0.7284733494944642
14,211,Present/Seen/Right,Seen,0.986583583000802,0.9160705778841336
14,212,Present/Seen/Left,Seen,0.9869363714732766,0.8152589831887503
14,213,Present/Seen/Right,Seen,0.9781768630405642,0.8240252088144362
14,214,Present/Seen/Left,Seen,0.9665992276110332,0.7801940806860086
14,216,Present/Unseen/Left,Unseen,0.9780876916664002,0.8599667338797464
14,218,Present/Seen/Left,Seen,0.9849119524100749,0.7565252714966577
14,220,Present/Unseen/Right,Unseen,0.9701344758103932,0.8249018313770043
14,221,Present/Unseen/Right,Unseen,0.9843637029470016,0.8547069985043351
14,222,Present/Seen/Right,Seen,0.9864584345111771,0.878375807693686
14,225,Present/Seen/Left,Seen,0.9659092846139015,0.7924667965619682
14,226,Present/Seen/Left,Seen,0.9726066242947988,0.7819473258111455
14,227,Present/Seen/Right,Seen,0.9782812822476952,0.8301615667524157
14,228,Present/Seen/Left,Seen,0.9828993139339082,0.8231485862518674
14,230,Present/Seen/Right,Seen,0.9798092863794672,0.8617199790048836
14,231,Present/Seen/Right,Seen,0.9832672159807533,0.7950966642496737
14,232,Present/Unseen/Left,Unseen,0.9825745973948473,0.8827589205065286
14,235,Present/Seen/Right,Seen,0.9770726932396594,0.8021096447502221
14,236,Present/Seen/Left,Seen,0.9845744457073983,0.8021096447502221
14,237,Present/Seen/Left,Seen,0.9796232238019185,0.9160705778841335
14,239,Present/Unseen/Right,Unseen,0.980904308485848,0.7828239483737142
14,240,Present/Unseen/Left,Unseen,0.98432738588369,0.9844471377644805
14,242,Present/Unseen/Right,Unseen,0.9813914516634223,0.9371095193857787
14,243,Present/Seen/Left,Seen,0.9900084218283225,0.8503238856914924
14,245,Present/Seen/Right,Seen,0.9830321848961562,0.9362328968232103
14,247,Present/Seen/Left,Seen,0.9845855899852671,0.8713628271931376
14,249,Present/Seen/Right,Seen,0.9800821072142022,0.8652264692551579
14,250,Present/Unseen/Right,Unseen,0.990661564725093,0.9020446168830366
14,251,Present/Unseen/Left,Unseen,0.9842971383473295,0.8924017686947828
14,252,Present/Seen/Left,Seen,0.9865266220654371,0.9090575973835853
14,253,Present/Seen/Left,Seen,0.9841342328084349,0.8301615667524157
14,255,Present/Unseen/Right,Unseen,0.9799599297632282,0.8345446795652587
14,257,Present/Seen/Right,Seen,0.9848636691083454,0.9283432937600933
14,258,Present/Seen/Left,Seen,0.988248423377391,0.9669146865131095
14,259,Present/Unseen/Left,Unseen,0.9869701225606697,0.9756809121387949
14,260,Present/Unseen/Right,Unseen,0.9860388155514479,0.8424342826283754
14,261,Present/Unseen/Right,Unseen,0.9907784127254432,0.9572718383248555
14,264,Present/Seen/Left,Seen,0.9905958506882871,0.8748693174434119
14,265,Present/Seen/Right,Seen,0.9850799953411128,0.9187004455718393
14,267,Present/Seen/Left,Seen,0.9826645562696362,0.9046744845707424
14,268,Present/Seen/Right,Seen,0.9877767910075201,0.9371095193857787
14,270,Present/Seen/Left,Seen,0.9855980723625405,0.8853887881942344
14,272,Present/Unseen/Right,Unseen,0.985837430394432,0.9099342199461538
14,273,Present/Unseen/Left,Unseen,0.9875970607713672,0.9616549511376983
14,274,Present/Unseen/Right,Unseen,0.9863681074808116,0.9108108425087224
14,276,Present/Unseen/Left,Unseen,0.9816678758968926,0.9818172700767747
14,277,Present/Unseen/Left,Unseen,0.9743839756559557,0.8915251461322142
14,278,Present/Unseen/Right,Unseen,0.9839040977847754,0.9809406475142063
14,280,Present/Unseen/Right,Unseen,0.9839594156530708,0.8845121656316658
14,282,Present/Seen/Right,Seen,0.9853321189080758,0.9572718383248554
14,285,Present/Unseen/Right,Unseen,0.9832103917389545,0.8538303759417668
14,286,Present/Unseen/Left,Unseen,0.9833272187214019,0.9274666711975246
14,287,Present/Seen/Left,Seen,0.9848424705511231,0.8669797143802949
14,289,Present/Seen/Left,Seen,0.9799892796501155,0.752142158683815
14,291,Present/Unseen/Left,Unseen,0.9804084011024637,0.8564602436294723
14,292,Present/Unseen/Right,Unseen,0.981185811928045,0.8468173954412181
14,293,Present/Unseen/Right,Unseen,0.9715147081149408,0.8143823606261821
14,296,Present/Unseen/Left,Unseen,0.9859211652596201,0.9414926321986216
14,297,Present/Unseen/Right,Unseen,0.9811704097745417,0.8774991851311175
14,298,Present/Seen/Left,Seen,0.9848845062594647,0.9835705152019119
14,299,Present/Seen/Right,Seen,0.9860215047873998,0.9520121029494439
14,300,Present/Unseen/Right,Unseen,0.9737872862290216,0.7337330848698754
14,301,Present/Seen/Left,Seen,0.9777361857768532,0.8827589205065285
14,302,Present/Seen/Right,Seen,0.9825216683200131,0.8608433564423149
14,305,Present/Seen/Left,Seen,0.9790369637626966,0.8661030918177262
14,306,Present/Seen/Left,Seen,0.9692213116931541,0.8345446795652586
14,308,Present/Seen/Left,Seen,0.979034520164745,0.7477590458709722
14,309,Present/Seen/Right,Seen,0.9733351583329265,0.7407460653704239
14,311,Present/Seen/Right,Seen,0.9684447971828877,0.8073693801256334
14,312,Present/Unseen/Right,Unseen,0.9715842316586011,0.6767526183029197
14,313,Present/Seen/Left,Seen,0.9699493010327792,0.804739512437928
14,315,Present/Unseen/Right,Unseen,0.9759947370544078,0.8249018313770045
14,317,Present/Seen/Left,Seen,0.9688255402989236,0.7530187812463834
14,318,Present/Unseen/Right,Unseen,0.9624889848105141,0.8275316990647099
14,321,Present/Seen/Right,Seen,0.9794053711731314,0.8222719636892989
14,322,Present/Unseen/Left,Unseen,0.981492999197985,0.8757459400059804
14,323,Present/Seen/Left,Seen,0.963386068039479,0.8073693801256335
14,324,Present/Unseen/Right,Unseen,0.9804224543021243,0.8292849441898473
14,325,Present/Seen/Right,Seen,0.9774839301924544,0.8117524929384764
14,328,Present/Unseen/Left,Unseen,0.976720277030155,0.8678563369428632
14,329,Present/Unseen/Left,Unseen,0.976001897545202,0.8231485862518675
14,332,Present/Seen/Right,Seen,0.9815854252341905,0.9888302505773232
14,333,Present/Seen/Right,Seen,0.989570647773906,0.9756809121387949
14,334,Present/Seen/Left,Seen,0.9879078467977607,1.0230185305174966
14,335,Present/Seen/Left,Seen,0.9870060223845475,0.8801290528188231
14,337,Present/Unseen/Left,Unseen,0.9878362423529414,0.9248368035098191
14,338,Present/Seen/Left,Seen,0.9878163761638004,0.8476940180037869
14,339,Present/Seen/Right,Seen,0.9844807522045333,1.0063627018286943
14,341,Present/Unseen/Right,Unseen,0.9873611969605192,0.9651614413879726
14,343,Present/Seen/Right,Seen,0.9862509660093444,0.9020446168830369
14,344,Present/Seen/Right,Seen,0.9853467355072663,0.969544554200815
14,345,Present/Unseen/Left,Unseen,0.9847299843799436,0.953765348074581
14,346,Present/Unseen/Left,Unseen,0.9858230662696444,0.9081809748210165
14,348,Present/Unseen/Left,Unseen,0.985664870127319,0.895908258945057
14,349,Present/Unseen/Right,Unseen,0.9884366620368811,1.0160055500169483
14,350,Present/Seen/Right,Seen,0.9802090087661817,0.9651614413879724
14,352,Present/Unseen/Left,Unseen,0.988588906547826,0.8617199790048834
14,354,Present/Unseen/Left,Unseen,0.988590604851646,0.8310381893149843
14,356,Present/Unseen/Left,Unseen,0.9897125459174572,0.9984730987655771
14,357,Present/Unseen/Right,Unseen,0.9861840743700426,1.0423042268940046
14,358,Present/Seen/Right,Seen,0.9867989405574502,0.950258857824307
14,360,Present/Unseen/Left,Unseen,0.9845715617063434,0.9607783285751296
14,361,Present/Seen/Right,Seen,0.9872312020237891,0.9642848188254038
14,362,Present/Unseen/Left,Unseen,0.9863520771159644,0.9555185931997184
14,363,Present/Seen/Right,Seen,0.983402821604259,0.9292199163226619
14,366,Present/Seen/Left,Seen,0.9884873881829077,0.8476940180037867
14,367,Present/Seen/Right,Seen,0.9878903049473987,0.9239601809472504
14,368,Present/Seen/Right,Seen,0.9777026359646563,0.8520771308166297
14,370,Present/Unseen/Left,Unseen,0.9922335909128647,1.044057472019142
14,372,Present/Seen/Right,Seen,0.9868353264318143,0.9134407101964279
14,373,Present/Unseen/Left,Unseen,0.9811871790402151,0.8818822979439601
14,374,Present/Seen/Right,Seen,0.9860371028271521,0.8696095820680005
14,376,Present/Seen/Left,Seen,0.9861710308556898,0.9064277296958794
14,378,Present/Unseen/Right,Unseen,0.9859284296808406,0.8231485862518673
14,379,Present/Seen/Right,Seen,0.9830998557217322,0.8976615040701941
14,380,Present/Unseen/Left,Unseen,0.9841605641138238,0.9265900486349562
14,382,Present/Seen/Left,Seen,0.9899785466536359,0.9379861419483473
14,385,Present/Unseen/Left,Unseen,0.9800189151828486,0.806492757563065
14,387,Present/Seen/Left,Seen,0.9856207562776131,0.9046744845707423
14,388,Present/Seen/Right,Seen,0.970033202535114,0.841557660065807
14,389,Present/Unseen/Right,Unseen,0.9837521229563478,0.9555185931997182
14,391,Present/Seen/Right,Seen,0.9756619430206375,0.9037978620081737
14,392,Present/Seen/Left,Seen,0.981526719594816,0.8871420333193715
14,393,Present/Unseen/Right,Unseen,0.9777163017526965,0.8257784539395728
14,394,Present/Seen/Left,Seen,0.9773606648076704,0.8178888508764561
14,397,Present/Seen/Right,Seen,0.9798554509335,0.8064927575630649
14,398,Present/Unseen/Left,Unseen,0.9787814451873595,1.0098691920789682
14,399,Present/Unseen/Right,Unseen,0.9785449133897273,0.944122499886327
14,401,Present/Unseen/Left,Unseen,0.9746964214775399,0.8888952784445084
14,402,Present/Seen/Right,Seen,0.9680999262210276,0.868732959505432
14,404,Present/Seen/Left,Seen,0.9758500706842641,0.9248368035098191
14,405,Present/Seen/Right,Seen,0.9792822196464859,0.9099342199461538
14,406,Present/Unseen/Left,Unseen,0.9830845142231683,0.9160705778841336
14,408,Present/Seen/Right,Seen,0.9773796256446933,0.8985381266327626
14,409,Present/Unseen/Left,Unseen,0.9846924264830201,0.9274666711975248
14,411,Present/Seen/Left,Seen,0.9746041497405524,0.7503889135586778
14,412,Present/Unseen/Right,Unseen,0.9839690757492257,0.9686679316382466
14,415,Present/Unseen/Right,Unseen,0.9750123210980782,0.911687465071291
14,416,Present/Seen/Left,Seen,0.9653666844630373,0.8424342826283753
14,417,Present/Seen/Left,Seen,0.9832201230610224,0.8757459400059804
14,419,Present/Seen/Right,Seen,0.9721017609505879,0.8985381266327626
14,420,Present/Unseen/Right,Unseen,0.9865914563481732,0.8625966015674521
14,421,Present/Unseen/Right,Unseen,0.9845340740297042,0.8547069985043351
14,423,Present/Seen/Left,Seen,0.9836497327933701,0.8301615667524157
14,425,Present/Seen/Left,Seen,0.9868421648768594,0.8853887881942343
14,426,Present/Unseen/Right,Unseen,0.9800454501415786,0.923083558384682
14,428,Present/Unseen/Left,Unseen,0.9914561809039137,0.938862764510916
14,430,Present/Unseen/Right,Unseen,0.9773481530385473,0.9037978620081737
14,431,Present/Seen/Left,Seen,0.9865936799806045,0.8888952784445084
14,432,Present/Unseen/Left,Unseen,0.9780273322383995,0.8625966015674521
14,433,Present/Seen/Right,Seen,0.9851294113117754,0.763538251997206
14,435,Present/Seen/Left,Seen,0.9752169539527018,0.7793174581234401
14,436,Present/Unseen/Right,Unseen,0.9728840628550419,0.8275316990647101
14,438,Present/Unseen/Right,Unseen,0.9803711949908787,0.8915251461322143
14,439,Present/Unseen/Left,Unseen,0.9823783895592607,0.9239601809472506
14,440,Present/Seen/Right,Seen,0.9812484600220998,0.8836355430690973
14,443,Present/Seen/Left,Seen,0.98050932888146,0.835421302127827
14,444,Present/Seen/Left,Seen,0.9840670115561331,0.7968499093748109
14,447,Present/Seen/Right,Seen,0.9893944726925957,0.921330313259545
14,448,Present/Seen/Left,Seen,0.9809240503134536,0.8696095820680005
14,449,Present/Seen/Right,Seen,0.9891017724028589,0.9099342199461538
14,450,Present/Unseen/Left,Unseen,0.984901909419822,0.9642848188254037
14,451,Present/Unseen/Right,Unseen,0.973934777156918,0.7942200416871054
14,452,Present/Unseen/Right,Unseen,0.9887870898692941,0.9239601809472505
14,455,Present/Unseen/Left,Unseen,0.9858044987444332,0.843310905190944
14,456,Present/Seen/Right,Seen,0.9793993327494003,0.8783758076936858
14,458,Present/Unseen/Left,Unseen,0.985475172184767,0.6934084469917221
14,460,Present/Unseen/Right,Unseen,0.9769105079630084,0.860843356442315
14,461,Present/Seen/Left,Seen,0.9811082498835948,0.8774991851311176
14,463,Present/Unseen/Left,Unseen,0.9739115773508497,0.835421302127827
14,464,Present/Seen/Right,Seen,0.9753372819930365,0.8512005082540609
14,465,Present/Unseen/Left,Unseen,0.9865785685436728,0.9002913717578996
14,466,Present/Unseen/Right,Unseen,0.9878873158501433,0.9502588578243069
14,468,Present/Unseen/Left,Unseen,0.9747108867768,0.7950966642496738
14,469,Present/Seen/Right,Seen,0.9769802063432862,0.8362979246903955
14,470,Present/Seen/Right,Seen,0.9833063505537528,0.8398044149406697
14,471,Present/Unseen/Left,Unseen,0.9796373327276098,0.9879536280147547
14,475,Present/Seen/Right,Seen,0.9829355215069371,0.8661030918177263
14,476,Present/Unseen/Left,Unseen,0.9600940376709166,0.6828889762408996
14,477,Present/Unseen/Left,Unseen,0.9854500895538639,0.8284083216272787
14,479,Present/Unseen/Right,Unseen,0.9805125610125148,0.9187004455718393
14,480,Present/Unseen/Right,Unseen,0.9844736470152256,0.9169472004467021
14,482,Present/Unseen/Left,Unseen,0.973709766240775,0.9064277296958794
14,484,Present/Unseen/Left,Unseen,0.9791564286434885,0.8678563369428635
14,485,Present/Unseen/Right,Unseen,0.9743844412478813,0.816135605751319
14,486,Present/Seen/Right,Seen,0.97623068785626,0.8152589831887505
14,487,Present/Unseen/Right,Unseen,0.9766945515125044,0.9362328968232102
14,489,Present/Unseen/Left,Unseen,0.9782537046532103,0.899414749195331
14,491,Present/Unseen/Left,Unseen,0.9752365390283364,1.028278265892908
14,492,Present/Seen/Right,Seen,0.9783900338281297,0.9222069358221135
14,493,Present/Seen/Left,Seen,0.9835042591281284,0.9099342199461536
14,495,Present/Unseen/Right,Unseen,0.9832620462511914,0.8380511698155327
14,496,Present/Unseen/Left,Unseen,0.9869859872382818,0.9037978620081737
14,498,Present/Seen/Left,Seen,0.9751440977055478,0.845064150316081
14,499,Present/Unseen/Right,Unseen,0.9781845707255202,0.8774991851311174
14,501,Present/Seen/Left,Seen,0.9796661590019035,0.8582134887546092
14,503,Present/Unseen/Right,Unseen,0.9778728579468958,0.9563952157622867
14,504,Present/Unseen/Left,Unseen,0.9786434456842844,0.8187654734390247
14,506,Present/Unseen/Right,Unseen,0.9640232266600219,0.7959732868122422
14,508,Present/Unseen/Left,Unseen,0.9796715537185008,0.876622562568549
14,509,Present/Seen/Right,Seen,0.9833830250899634,0.855583621066904
14,510,Present/Seen/Left,Seen,0.9845387915261512,0.8634732241300206
14,511,Present/Seen/Right,Seen,0.981844994768554,0.8380511698155326
14,513,Present/Unseen/Left,Unseen,0.9819038473272489,0.9055511071333109
14,515,Present/Unseen/Right,Unseen,0.9763778907398981,0.9406160096360531
14,517,Present/Seen/Right,Seen,0.9841886067970481,0.878375807693686
14,518,Present/Unseen/Left,Unseen,0.9773230040637266,0.8731160723182747
14,519,Present/Seen/Right,Seen,0.9814729929681394,0.824025208814436
14,520,Present/Seen/Left,Seen,0.979223452807795,0.8275316990647101
14,522,Present/Unseen/Right,Unseen,0.9798907591704569,0.8424342826283754
14,525,Present/Unseen/Right,Unseen,0.9760284073105613,0.8810056753813917
14,526,Present/Seen/Left,Seen,0.9801426579734855,0.9064277296958794
14,527,Present/Seen/Left,Seen,0.9769777897040952,0.8310381893149843
14,529,Present/Seen/Left,Seen,0.9678738092239726,0.8441875277535124
14,530,Present/Unseen/Left,Unseen,0.9695320777042472,0.8652264692551577
14,532,Present/Seen/Right,Seen,0.9719777713836758,0.9160705778841335
